onset,duration,sample_rate,amplitude,phase,frequency,decay
0,1024,44100,4.240899454100872e-05,1.986383996878518,21743.584448323087,-21.642397208315845
0,1024,44100,5.781457256324225e-05,2.6345587104739825,21878.888560496616,-36.07281867980616
0,1024,44100,1.674568240965285e-05,1.9528961986359181,21956.295428777947,-5.50351852266676
0,1024,44100,0.0009794141102543313,1.7120172235625698e-13,-22049.99999999992,-470.79123534342307
0,1024,44100,1.674568240965514e-05,-1.9528961986299587,-21956.295428777878,-5.503518522672794
0,1024,44100,5.7814572563213156e-05,-2.6345587104682973,-21878.888560496496,-36.072818679822085
0,1024,44100,4.240899454103507e-05,-1.9863839968725587,-21743.58444832298,-21.64239720829791
0,1024,44100,2.900392599981437e-05,-2.4282582637740378,-21644.36651043274,-5.088989911731282
0,1024,44100,1.1978569435924059e-05,2.6920474340603504,-21584.214540207206,-11.532364691398278
0,1024,44100,1.3542951672197109e-05,-2.276885982792139,-21491.2640987488,-10.108420572626798
0,1024,44100,7.701176090594489e-05,1.2325059997164944,-13798.596028219348,-43.1829087116206
0,1024,44100,7.070030721395878e-05,2.251923798070572,-13931.188285163496,-51.638420642038064
0,1024,44100,1.2906743246877079e-05,-2.2262134365089796,-21243.219505416382,-0.13770230903253236
0,1024,44100,3.420498352771881e-05,2.397998463455067,-14325.59416471739,-32.230966994340385
0,1024,44100,3.153066182665907e-05,-1.028413875023661,-21030.002494299868,-57.223527706305404
0,1024,44100,1.850825342290613e-05,-2.566481063959822,-14591.26531955817,-8.06410704291148
0,1024,44100,1.533212333188154e-05,1.8244246147453695,-20717.137696556547,-6.941377963057677
0,1024,44100,1.5587719551024025e-05,1.5899040183576854,-15117.617796118113,-39.284288543740125
0,1024,44100,2.7980559828026833e-06,-0.656186341101315,-20525.30748980059,-1.7210286211103172
0,1024,44100,1.4627066682887677e-05,1.6100400201560232,-20468.770030745898,-24.733074971631172
0,1024,44100,1.7305647372708376e-05,0.1181521378113433,-20240.955073558067,-12.27652269772618
0,1024,44100,1.5821647754331496e-05,-1.1147927225949992,-15649.138867312216,-4.607987575375882
0,1024,44100,3.2087967111777034e-05,2.621312208952677,-15946.399260057742,-2.1263000436937274
0,1024,44100,3.616816483673183e-05,-1.5048052358600932,-16104.862228261594,-56.577832506993865
0,1024,44100,3.910155293609059e-05,0.3082501234825267,-16450.99426985872,-16.62873580587505
0,1024,44100,4.1084978579597246e-05,1.2227605969978985,-16628.843629358602,-25.41923467448327
0,1024,44100,1.0946866607756354e-05,1.0481026226656576,-17112.680520449492,-13.112446954879934
0,1024,44100,2.742769196487685e-05,0.38385879708941306,-19802.021397993638,-31.7093794570318
0,1024,44100,1.413269723332814e-05,-2.9531271093600844,-19692.99630700604,-1.2996823429457092
0,1024,44100,4.366809751824216e-05,-0.11086897799431489,-19626.82129498018,-110.33881860172734
0,1024,44100,8.299601364604696e-06,2.5604000547486985,-19533.491573380878,-4.318941156367214
0,1024,44100,1.2983790903810252e-05,0.1197341174233186,-17243.966464774596,-30.264659279126434
0,1024,44100,2.668224668642611e-05,-0.9345228538549581,-17682.299731020998,-7.671309681183319
0,1024,44100,4.034385088440031e-05,1.0177855062570202,-17840.327540565115,-25.020095065115676
0,1024,44100,0.00022217870788618368,1.2148889159433274,-18072.883046398885,-162.57945554148966
0,1024,44100,4.519263843987256e-05,2.8161802436417327,-18157.6038996121,-29.855534039204766
0,1024,44100,2.8080228777631078e-05,-2.774183746513396,-18232.376781323175,-16.50491293001056
0,1024,44100,3.5060354821931825e-05,1.4218490443215808,-18422.488337605053,-24.433200711779875
0,1024,44100,9.612648429481577e-05,-2.5206335806264843,-18459.96703317552,-68.48730290619157
0,1024,44100,1.8214186266841814e-06,2.7277234478070813,-4489.044650224281,39.207642461479224
0,1024,44100,8.251618063991211e-07,2.430750680043293,-4358.765993907499,52.87350179546119
0,1024,44100,9.003829070219677e-09,-2.834453405955249,-4229.5740075058675,88.52071707446207
0,1024,44100,1.0103000810391715e-07,-2.5527253210762666,-4060.4693040627276,65.82688155391888
0,1024,44100,1.4042997121582685e-05,0.49699498022630123,-3974.929271334044,12.611955124237657
0,1024,44100,1.3663569265134071e-05,1.2559398729187172,-3773.8106058885696,13.868741512546412
0,1024,44100,6.847583336852003e-09,-0.47659614485637836,-3869.647102342399,87.06685500385329
0,1024,44100,3.826551274466369e-06,-3.047904846183149,-3626.7938878831637,38.213076444627895
0,1024,44100,1.258111281237773e-05,0.9512688134390032,-3382.862926157402,10.7932680209823
0,1024,44100,2.80494455849083e-08,3.0345699286738275,-3415.192979337948,75.53508370202502
0,1024,44100,1.9220591965939265e-05,-3.076638231519564,-3235.1375503709396,15.924596350027326
0,1024,44100,1.1173646748560658e-08,0.15824216980541178,-3087.992256947595,80.51670804682499
0,1024,44100,1.4732315085904198e-05,-1.521334042426973,-2915.5708195123534,2.0355015468795212
0,1024,44100,3.6444198544150405e-08,-2.4578454510283545,-2886.665138370798,75.06075510146718
0,1024,44100,1.530458282627895e-07,-0.18966406470840272,-2749.501514670746,63.565351972111806
0,1024,44100,1.2247138447778851e-06,2.652750725695067,-2562.5604912631916,37.972397805312994
0,1024,44100,6.428160477667137e-06,2.08477819743942,-2520.835652031371,12.690594965808277
0,1024,44100,1.9385869409835624e-06,2.529111069397551,-2428.0317312130696,36.75428161409143
0,1024,44100,1.5937743247024324e-05,-0.44552148201503233,-2224.772767959907,3.871699346083387
0,1024,44100,2.7649890247845657e-06,2.971080999293495,-2115.83847539293,34.210937582699025
0,1024,44100,2.36221439451216e-05,-0.734480690552488,-1990.9201842653977,5.190170131423398
0,1024,44100,1.8901002407991223e-05,3.111410581837926,-1930.8889323041678,22.475226583055996
0,1024,44100,4.229766843284665e-09,-1.576673598178508,-1800.9543653937603,91.15770724743746
0,1024,44100,1.4959630960344727e-06,2.8286612072380564,-1688.9530852899002,46.71429930917286
0,1024,44100,4.389155426538792e-08,0.7070098159264553,-1574.5788504147072,77.95200142317933
0,1024,44100,1.8833843290917427e-05,3.1150537405473284,-1422.3870857274526,2.749800619116511
0,1024,44100,5.431424926803932e-09,-1.7507281855498453,-1519.5608707258766,93.60807950569792
0,1024,44100,8.606856640225813e-07,-0.9984156202600447,-1304.5716724707916,44.364551763644776
0,1024,44100,1.3422894663144868e-06,1.1249484623863546,-1077.9802135169336,41.13311142636462
0,1024,44100,1.069092498981733e-05,-1.496644490160146,-983.0033899706305,24.229104224105917
0,1024,44100,5.430931815448618e-06,0.3606312613377312,-894.7932658923833,30.4029481736441
0,1024,44100,1.698661757255259e-05,-0.26336910198664454,-780.4068049235011,19.304478165117875
0,1024,44100,8.832616157572632e-06,-2.7073923981938925,-709.6103724757475,21.451125990804172
0,1024,44100,2.9058628311422437e-05,2.9031030612629687,-573.515688341974,9.812830787065455
0,1024,44100,2.962100013088149e-07,-0.4909047258359702,-484.418591419051,57.127021054018364
0,1024,44100,4.5969767380213676e-06,2.1735087121160523,-245.94400048446263,46.24389235031438
0,1024,44100,0.0003895794747897256,2.4711599586250697,-182.80018538917668,2.824505557343039
0,1024,44100,5.126146316354838e-07,-1.7530256035588359,-74.64429542504857,64.07715949717276
0,1024,44100,5.126146316355865e-07,1.7530256035573508,74.64429542503659,64.07715949717108
0,1024,44100,0.00038957947478845435,-2.47115995863053,182.80018538914655,2.8245055573422544
0,1024,44100,4.596976738025544e-06,-2.1735087121191996,245.94400048443674,46.24389235031193
0,1024,44100,2.9621000130911264e-07,0.4909047258386249,484.4185914190714,57.12702105400895
0,1024,44100,2.905862831141349e-05,-2.9031030612634514,573.5156883419722,9.812830787073118
0,1024,44100,8.832616157579461e-06,2.707392398193443,709.6103724757428,21.45112599079588
0,1024,44100,1.6986617572535354e-05,0.26336910198566466,780.4068049234897,19.304478165125985
0,1024,44100,5.430931815453606e-06,-0.3606312613393015,894.7932658923675,30.40294817363269
0,1024,44100,1.0690924989809397e-05,1.4966444901602027,983.0033899706315,24.22910422411387
0,1024,44100,1.342289466316443e-06,-1.1249484623882515,1077.980213516918,41.13311142635279
0,1024,44100,8.606856640222569e-07,0.9984156202589533,1304.571672470781,44.364551763647555
0,1024,44100,1.8833843290951925e-05,-3.1150537405440346,1422.3870857274628,2.7498006191139055
0,1024,44100,5.43142492679215e-09,1.7507281855474182,1519.560870725853,93.60807950571002
0,1024,44100,4.38915542655027e-08,-0.7070098159257623,1574.5788504147076,77.95200142315018
0,1024,44100,1.4959630960333052e-06,-2.828661207237934,1688.9530852899018,46.71429930918197
0,1024,44100,4.229766843280035e-09,1.5766735981774704,1800.9543653937524,91.15770724744804
0,1024,44100,1.8901002407992887e-05,-3.1114105818382565,1930.8889323041642,22.475226583054972
0,1024,44100,2.3622143945117024e-05,0.734480690552629,1990.9201842653983,5.1901701314252975
0,1024,44100,2.7649890247842977e-06,-2.9710809992956935,2115.8384753929085,34.210937582702826
0,1024,44100,1.5937743247045595e-05,0.4455214820150267,2224.772767959892,3.8716993460818774
0,1024,44100,1.9385869409841638e-06,-2.5291110693988528,2428.031731213056,36.75428161408812
0,1024,44100,6.42816047766671e-06,-2.0847781974391544,2520.835652031363,12.690594965809543
0,1024,44100,1.2247138447777488e-06,-2.6527507256955323,2562.5604912631857,37.972397805313186
0,1024,44100,1.5304582826268688e-07,0.18966406470812475,2749.501514670743,63.56535197211736
0,1024,44100,1.4732315085880507e-05,1.521334042425024,2915.5708195123507,2.0355015468781574
0,1024,44100,3.644419854417299e-08,2.45784545102804,2886.665138370795,75.06075510146349
0,1024,44100,1.1173646748563553e-08,-0.15824216980443573,3087.9922569476034,80.51670804682217
0,1024,44100,1.922059196593931e-05,3.0766382315186456,3235.137550370931,15.924596350028203
0,1024,44100,1.2581112812381975e-05,-0.951268813441338,3382.8629261573933,10.793268020982595
0,1024,44100,2.8049445584931702e-08,-3.0345699286725734,3415.192979337958,75.53508370201966
0,1024,44100,3.826551274466047e-06,3.0479048461851517,3626.7938878831824,38.213076444628086
0,1024,44100,1.3663569265133836e-05,-1.2559398729192661,3773.8106058885674,13.868741512550505
0,1024,44100,6.847583336851884e-09,0.4765961448571226,3869.647102342405,87.06685500385329
0,1024,44100,1.404299712159148e-05,-0.496994980226234,3974.929271334049,12.611955124232203
0,1024,44100,1.0103000810383093e-07,2.5527253210748686,4060.4693040627144,65.82688155392648
0,1024,44100,9.003829070225057e-09,2.8344534059570785,4229.574007505883,88.52071707445701
0,1024,44100,8.251618063987464e-07,-2.4307506800407257,4358.765993907522,52.87350179546547
0,1024,44100,1.8214186266842655e-06,-2.7277234478059276,4489.044650224289,39.2076424614802
0,1024,44100,1.0777987178076851e-05,2.4183695931010427,-4711.55604166587,27.439721153763724
0,1024,44100,2.620162375081213e-05,-1.5413335949543938,-4858.766041868752,16.130886652015917
0,1024,44100,6.1695419332230114e-06,2.658624059045949,-5085.784951786918,31.214815604218593
0,1024,44100,3.72875725327754e-05,2.1705909440168805,-5290.351652807157,23.698849475916983
0,1024,44100,4.680672629749031e-06,1.1322109374592733,-5425.504718584361,43.426813981451446
0,1024,44100,3.4042064561865256e-06,1.3506856697892102,-5519.627443160596,40.9383697482837
0,1024,44100,8.181997392660424e-06,-2.9504732747931013,-5685.019193782947,39.59875126532107
0,1024,44100,2.4228771913255093e-06,1.1448800024150398,-5776.5029240111035,57.86688932767966
0,1024,44100,1.0998811934920324e-05,-3.0901345577830384,-5886.127722458801,46.88304001946355
0,1024,44100,0.00036025226049252645,0.4890174414634477,-5992.28738974538,5.489697096751322
0,1024,44100,0.00013238168409594056,2.1483171440446447,-6024.27419506762,21.50030433476476
0,1024,44100,6.321332349628677e-07,-1.8266788853298492,-6139.38448797185,74.22310888877193
0,1024,44100,4.4552760672881536e-07,2.026924446084443,-6230.792284557599,78.90010412597877
0,1024,44100,2.9551865236400126e-06,-2.0497336298939586,-6430.756148799726,54.67970365716197
0,1024,44100,4.890763491656748e-05,0.2559183570039919,-6515.050099883467,25.38978845143546
0,1024,44100,1.5748613211857002e-07,1.675407271482151,-6586.069465943229,88.59409075857181
0,1024,44100,6.88988524438703e-07,-0.8352697643826387,-6681.579065164432,80.68234282165707
0,1024,44100,1.3440979167091256e-06,3.0460939851639495,-6775.977328773993,76.26572416563278
0,1024,44100,2.3314013468546925e-06,-0.2809039971671644,-6877.758713456846,68.70796202150589
0,1024,44100,1.901430230874971e-05,0.9494519172986626,-6993.672801035611,47.69341181743069
0,1024,44100,0.00011931553126150765,1.7468032456389153,-7046.016368956419,18.542571464241504
0,1024,44100,5.698401338137631e-103,2.4638743056094596,-6248.085298418021,1604.5687800912963
0,1024,44100,5.806013275137962e-06,-0.40648439579302553,-7133.339144165059,54.35155619509572
0,1024,44100,8.296352195537965e-06,2.759332286454891,-7227.776157371789,46.413045960441046
0,1024,44100,6.907359985070933e-05,0.6413917227920772,-7312.140411404351,20.52497801444825
0,1024,44100,3.8065141764829605e-06,-0.7462665441802956,-7387.802081999547,45.966989128629045
0,1024,44100,4.9415557704197684e-05,0.9075236145431625,-7510.8463793400015,21.90019055642334
0,1024,44100,1.0777987178059184e-05,-2.4183695930993894,4711.556041665883,27.439721153775604
0,1024,44100,2.6201623750830858e-05,1.5413335949549927,4858.766041868757,16.13088665201124
0,1024,44100,6.169541933222296e-06,-2.6586240590450307,5085.7849517869245,31.21481560422093
0,1024,44100,3.728757253273838e-05,-2.1705909440145823,5290.351652807179,23.6988494759201
0,1024,44100,4.6806726297496255e-06,-1.1322109374594058,5425.504718584359,43.42681398145105
0,1024,44100,3.4042064561838172e-06,-1.3506856697900353,5519.627443160588,40.938369748287585
0,1024,44100,8.181997392664732e-06,2.950473274792829,5685.019193782945,39.598751265316785
0,1024,44100,2.4228771913226e-06,-1.1448800024137482,5776.502924011114,57.86688932769213
0,1024,44100,1.0998811934926607e-05,3.090134557782314,5886.127722458795,46.88304001945536
0,1024,44100,0.00036025226049254857,-0.4890174414646801,5992.28738974539,5.48969709676379
0,1024,44100,0.000132381684096076,-2.148317144045143,6024.2741950676045,21.500304334753853
0,1024,44100,6.321332349633699e-07,1.826678885332981,6139.384487971883,74.22310888876842
0,1024,44100,4.455276067285121e-07,-2.0269244460856295,6230.792284557589,78.90010412598734
0,1024,44100,2.9551865236408097e-06,2.0497336298928532,6430.756148799716,54.679703657160225
0,1024,44100,4.890763491660152e-05,-0.2559183570044513,6515.050099883457,25.389788451438772
0,1024,44100,1.5748613211883638e-07,-1.6754072714798385,6586.069465943253,88.5940907585611
0,1024,44100,6.889885244384902e-07,0.8352697643833694,6681.579065164438,80.68234282166215
0,1024,44100,5.698401338114587e-103,-2.4638743056076273,6248.085298418035,1604.5687800913233
0,1024,44100,1.3440979167050273e-06,-3.046093985165443,6775.97732877398,76.26572416566279
0,1024,44100,2.331401346855647e-06,0.28090399716567355,6877.75871345683,68.70796202150296
0,1024,44100,1.901430230878779e-05,-0.9494519172979233,6993.672801035619,47.69341181741024
0,1024,44100,0.00011931553126165827,-1.746803245637413,7046.016368956428,18.5425714642343
0,1024,44100,5.80601327513742e-06,0.40648439579598594,7133.339144165089,54.35155619509708
0,1024,44100,8.29635219553458e-06,-2.759332286453611,7227.776157371802,46.413045960441444
0,1024,44100,6.907359985079139e-05,-0.6413917227903361,7312.140411404373,20.524978014440652
0,1024,44100,3.806514176479403e-06,0.7462665441813933,7387.802081999557,45.96698912863586
0,1024,44100,4.94155577042019e-05,-0.9075236145437192,7510.846379339996,21.900190556420807
0,1024,44100,1.0764509538962397e-05,2.948817049326425,-7613.040910868254,40.9067130952238
0,1024,44100,7.169342057250617e-06,-1.8339279637068355,-7728.273608147409,40.44736926609866
0,1024,44100,8.117428995992492e-05,-1.9397150494404936,-7856.78080922421,14.711300934616562
0,1024,44100,0.00011519243074378843,2.9349192738178846,-7997.791682707787,8.474698459488133
0,1024,44100,5.760880686241081e-09,0.05558572301020478,-7968.436450474139,95.93234280013412
0,1024,44100,8.269121607353336e-05,-2.5140205517165053,-8086.936633884896,9.248585040035161
0,1024,44100,4.0478982383185526e-06,1.268835876066548,-8222.052522881912,46.92738558634803
0,1024,44100,6.590686242323853e-06,-3.139560182978163,-8404.744019620159,41.89746247181959
0,1024,44100,2.4044749890437794e-09,1.5441356545225922,-8389.440346670619,107.74602886705867
0,1024,44100,4.0171009679431665e-08,-2.9168375089527596,-8536.57305940161,85.59826254103154
0,1024,44100,1.3257082293832299e-05,-0.07239863770381244,-8686.596657696058,33.137046161259896
0,1024,44100,4.320358678203262e-05,0.6807933889561865,-8712.049527267885,19.437626767177857
0,1024,44100,3.9393979214092e-06,1.722860136457915,-8824.059559032288,34.47388938162079
0,1024,44100,1.0764509538966264e-05,-2.948817049326057,7613.040910868258,40.906713095218734
0,1024,44100,7.169342057254398e-06,1.83392796370981,7728.273608147442,40.44736926609438
0,1024,44100,8.117428995987922e-05,1.9397150494422413,7856.780809224246,14.711300934616366
0,1024,44100,0.0001151924307437979,-2.9349192738110745,7997.791682707827,8.474698459479853
0,1024,44100,5.760880686239351e-09,-0.05558572300821603,7968.436450474155,95.93234280013752
0,1024,44100,8.269121607351287e-05,2.51402055172062,8086.936633884927,9.248585040039252
0,1024,44100,4.047898238316377e-06,-1.2688358760630254,8222.052522881944,46.9273855863528
0,1024,44100,6.5906862423225545e-06,3.1395601829790576,8404.74401962018,41.89746247181988
0,1024,44100,2.4044749890476874e-09,-1.5441356545183262,8389.440346670652,107.7460288670482
0,1024,44100,4.0171009679378177e-08,2.91683750895456,8536.573059401628,85.59826254104145
0,1024,44100,1.3257082293847174e-05,0.07239863770521217,8686.596657696076,33.13704616125853
0,1024,44100,4.320358678204099e-05,-0.6807933889561694,8712.049527267884,19.43762676717727
0,1024,44100,3.939397921411903e-06,-1.7228601364588576,8824.059559032283,34.47388938161583
0,1024,44100,2.05777876229312e-05,-1.1725299432856835,-8960.860552698005,18.911782801688805
0,1024,44100,2.3251816774005863e-05,0.2050662890739137,-9057.522119236597,11.260708001260243
0,1024,44100,1.4395607707129488e-05,3.1300945603424966,-9162.585248611918,19.03526355247251
0,1024,44100,1.2165641488388492e-05,2.5868986111244334,-9238.816006957142,26.232638755418993
0,1024,44100,4.3159067660376276e-06,-1.0411001433300717,-9332.372727063119,38.9062379112538
0,1024,44100,4.721606275811895e-05,0.24402829805438772,-9431.455042641106,6.1813482314805235
0,1024,44100,9.418517498511998e-07,-2.1179917428816273,-9625.331461242271,51.92235884675443
